utc,location,co,co_max,co_min,no2,no2_max,no2_min,o3,o3_max,o3_min,pm10,pm10_max,pm10_min,pm25,pm25_max,pm25_min,so2,so2_max,so2_min
2017-09-30 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,113.279210360479,318.65,113.279210360479,27.6062306603365,66,27.6062306603365,6.64151579587616,27.2941176470588,6.64151579587616
2017-10-31 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,145.616327991654,323.130434782609,145.616327991654,58.8320891060725,174.260869565217,58.8320891060725,22.5707502355658,75.6521739130435,22.5707502355658
2017-11-30 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,228.727062780411,569.2,228.727062780411,202.535027509906,667.6,202.535027509906,47.9325329057842,112.6,47.9325329057842
2017-12-31 00:00:00+00:00,Bayankhoshuu,,,,,,,,,,338.335457253638,817.818181818182,338.335457253638,323.971790883589,784.884615384615,323.971790883589,71.7298387331112,156.153846153846,71.7298387331112
2017-01-31 00:00:00+00:00,Nisekh,1654.22392768481,2954.72916666667,1654.22392768481,36.0784821405087,58.3421052631579,36.0784821405087,13.377878592856,46.4583333333333,13.377878592856,175.151025658242,302.645833333333,175.151025658242,164.54382640526,292.270833333333,164.54382640526,29.2621579451682,47.8717948717949,29.2621579451682
2017-02-28 00:00:00+00:00,Nisekh,986.612175683145,1617.85106382979,986.612175683145,31.9101951459262,49.7659574468085,31.9101951459262,30.958959320837,54.2558139534884,30.958959320837,119.190640014505,189.893617021277,119.190640014505,105.530906264562,164.148936170213,105.530906264562,21.9829577265262,39.875,21.9829577265262
2017-03-31 00:00:00+00:00,Nisekh,620.075065673204,947.520833333333,620.075065673204,17.6428058491301,26.8958333333333,17.6428058491301,47.0343381444388,76.4166666666667,47.0343381444388,94.0931352561694,168.145833333333,94.0931352561694,50.6852076921439,82.5625,50.6852076921439,10.8574507174818,20.875,10.8574507174818
2017-04-30 00:00:00+00:00,Nisekh,419.653338325112,630,419.653338325112,13.7937802443035,29.6666666666667,13.7937802443035,51.337378239762,69.3333333333333,51.337378239762,168.014178509905,368.333333333333,168.014178509905,44.4419659776055,83,44.4419659776055,8.73994939707149,21.4166666666667,8.73994939707149
2017-05-31 00:00:00+00:00,Nisekh,239.396745651181,382.416666666667,239.396745651181,10.8699540259938,19.2777777777778,10.8699540259938,53.7606715292114,74.9166666666667,53.7606715292114,125.406115397211,237.8125,125.406115397211,24.9374058689962,46.1666666666667,24.9374058689962,4.34225680725338,13.1041666666667,4.34225680725338
2017-06-30 00:00:00+00:00,Nisekh,199.66742001734,269.857142857143,199.66742001734,11.5707738207947,21.025641025641,11.5707738207947,51.3390445156637,68.3541666666667,51.3390445156637,101.434264587761,286.486486486486,101.434264587761,22.4646636746292,48.7297297297297,22.4646636746292,5.04148595546882,11.4814814814815,5.04148595546882
2017-07-31 00:00:00+00:00,Nisekh,172.666666666667,172.666666666667,172.666666666667,8,8,8,57.8333333333333,57.8333333333333,57.8333333333333,17.1666666666667,17.1666666666667,17.1666666666667,7.83333333333333,7.83333333333333,7.83333333333333,4.5,4.5,4.5
2017-08-31 00:00:00+00:00,Nisekh,250.468887656566,357.6,250.468887656566,8.84184688629592,15.3333333333333,8.84184688629592,20.9439202271458,28.4705882352941,20.9439202271458,37.8613694753206,108.533333333333,37.8613694753206,14.2357168695668,26.375,14.2357168695668,2.3204923236255,8.23076923076923,2.3204923236255
2017-09-30 00:00:00+00:00,Nisekh,340.763634743065,845.583333333333,340.763634743065,9.04429454313893,15.75,9.04429454313893,21.5524727891869,29.9090909090909,21.5524727891869,57.1314185549315,144.857142857143,57.1314185549315,21.213976701368,56.8333333333333,21.213976701368,0.980951687327661,3.42857142857143,0.980951687327661
2017-10-31 00:00:00+00:00,Nisekh,691.217520840841,1268.22222222222,691.217520840841,12.8848839467786,21.6190476190476,12.8848839467786,19.5705661441337,29.4782608695652,19.5705661441337,134.537848937654,254.380952380952,134.537848937654,60.8766614025865,101.95,60.8766614025865,4.54818708136916,8.47826086956522,4.54818708136916
2017-11-30 00:00:00+00:00,Nisekh,1146.72577255917,2227.625,1146.72577255917,20.8357440810933,33.75,20.8357440810933,18.5275415170516,24.6470588235294,18.5275415170516,129.650467182944,253.78947368421,129.650467182944,99.9084976257365,201.1875,99.9084976257365,8.88507807600165,18.2173913043478,8.88507807600165
2017-12-31 00:00:00+00:00,Nisekh,1444.0217165835,3225.38888888889,1444.0217165835,21.3635346577551,38.3333333333333,21.3635346577551,17.5830391579002,25.8235294117647,17.5830391579002,140.010701138972,307.388888888889,140.010701138972,129.647738009692,297.722222222222,129.647738009692,10.1661881738919,21.3333333333333,10.1661881738919
2017-01-31 00:00:00+00:00,MNB,4938.72106455855,9489.53488372093,4938.72106455855,63.9394701350103,99.1041666666667,63.9394701350103,14.9003412311932,36.6041666666667,14.9003412311932,292.543151903172,483.651162790698,292.543151903172,284.73954165758,468.023255813954,284.73954165758,163.648202152523,254.720930232558,163.648202152523
